WZ CODE;WZ;Jahr;Monat;Betriebe;Beschäftigte;Geleistete Arbeitsstunden;Bruttolohn- und -gehaltssumme;Umsatz;Inlandsumsatz;Auslandsumsatz;Auslandsumsatz mit der Eurozone;Auslandsumsatz mit dem sonstigen Ausland;Anteil_Auslandsumsatz
WZ08-24;Metallerzeugung und -bearbeitung;2025,0;Q2;690,6666666666666;215770,0;73162000,0;3310854000,0;31187162000,0;15726585000,0;15460576000,0;8201632000,0;7258944000,0;0,4957352644014226
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2025,0;Q2;1013,0;176417,0;67599000,0;2780977000,0;11029295000,0;7564286000,0;3465010000,0;1375397000,0;2089613000,0;0,314164232618676
WZ08-30;Sonstiger Fahrzeugbau;2025,0;Q2;241,66666666666666;154702,33333333334;54883000,0;3331150000,0;16316181000,0;6011675000,0;10304506000,0;5436102000,0;4868404000,0;0,6315513415792581
WZ08-12;Tabakverarbeitung;2025,0;Q2;17,0;7318,666666666667;2598000,0;139750000,0;1349194000,0;1021130000,0;328064000,0;161672000,0;166392000,0;0,24315554323544278
WZ08-05bis33;Verarbeitendes Gewerbe;2025,0;Q2;25271,0;5942730,333333333;2127866000,0;94593234000,0;563904914000,0;263450194000,0;300046011000,0;123038028000,0;177007990000,0;0,5320861789830049
WZ08-09;Dienstleistungen f.d.Bergbau u.Gewinnung v.Steinen;2025,0;Q3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-07;Erzbergbau;2025,0;Q3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-11;Getränkeherstellung;2025,0;Q3;329,0;57327,666666666664;21563000,0;737219000,0;6042001000,0;5163802000,0;878199000,0;424866000,0;453333000,0;0,14534903254732992
WZ08-06;Gewinnung von Erdöl und Erdgas;2025,0;Q3;12,0;1334,0;581000,0;30371000,0;243762000,0;243762000,0;0,0;0,0;0,0;0,0
WZ08-08;Gewinnung von Steinen und Erden, sonstiger Bergbau;2025,0;Q3;96,0;10943,666666666666;4331000,0;147356000,0;618706000,0;494039000,0;124667000,0;71452000,0;53214000,0;0,20149634883127043
WZ08-2223;H.v. Baubedarfsartikeln aus Kunststoffen;2025,0;Q3;255,66666666666666;34072,0;13554000,0;383748000,0;2080931000,0;1460147000,0;620783000,0;366071000,0;254713000,0;0,2983198385722544
WZ08-26;H.v. DV-Geräten, elektron. u. opt. Erzeugnissen;2025,0;Q3;1142,6666666666667;310189,3333333333;117604000,0;5135074000,0;24328783000,0;7767423000,0;16561361000,0;5384169000,0;11177192000,0;0,6807311734417624
WZ08-18;H.v. Druckerz., Vervielf.v.Ton-,Bild-,Datenträgern;2025,0;Q3;419,0;55437,0;19690000,0;535009000,0;2413140000,0;1905126000,0;508015000,0;216160000,0;291854000,0;0,2105203179260217
WZ08-16;H.v. Holz-, Flecht-, Korb-u.Korkwaren (ohne Möbel);2025,0;Q3;412,0;64410,0;24926000,0;725276000,0;4971298000,0;3659915000,0;1311382000,0;686261000,0;625122000,0;0,26379066392720774
WZ08-2896;H.v. Maschinen f.d.Verarb.v.Kunststoff u.Kautschuk;2025,0;Q3;117,0;27549,666666666668;9930000,0;431313000,0;2206342000,0;345281000,0;1861060000,0;471239000,0;1389820000,0;0,843504769432844
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2025,0;Q3;386,6666666666667;74250,0;28067000,0;980212000,0;5477034000,0;2758704000,0;2718332000,0;1457910000,0;1260421000,0;0,49631461115633024
WZ08-2222;H.v. Verpackungsmitteln aus Kunststoffen;2025,0;Q3;252,0;41281,666666666664;15884000,0;466210000,0;2681120000,0;1581644000,0;1099475000,0;707909000,0;391568000,0;0,41008048875096975
WZ08-23;H.v.Glas,-waren,Keramik,Verarb. v.Steinen u.Erden;2025,0;Q3;946,6666666666666;145468,0;55301000,0;1847763000,0;9215572000,0;6496835000,0;2718738000,0;1484634000,0;1234104000,0;0,2950156539387897
WZ08-14;Herstellung von Bekleidung;2025,0;Q3;95,0;21191,333333333332;7133000,0;241056000,0;1751228000,0;1020054000,0;731173000,0;364116000,0;367057000,0;0,4175201629941961
WZ08-22;Herstellung von Gummi- und Kunststoffwaren;2025,0;Q3;1866,6666666666667;319106,3333333333;121027000,0;4007451000,0;19480147000,0;11100587000,0;8379559000,0;4663396000,0;3716162000,0;0,4301589202586613
WZ08-29;Herstellung von Kraftwagen und Kraftwagenteilen;2025,0;Q3;878,3333333333334;727312,6666666666;242372000,0;13543596000,0;128816873000,0;40567237000,0;88249636000,0;26849939000,0;61399698000,0;0,6850782350538814
WZ08-2016;Herstellung von Kunststoffen in Primärformen;2025,0;Q3;165,66666666666666;43824,333333333336;15836000,0;730701000,0;5266049000,0;2067915000,0;3198134000,0;1706392000,0;1491743000,0;0,6073118575235438
WZ08-222;Herstellung von Kunststoffwaren;2025,0;Q3;1658,6666666666667;263544,6666666667;100370000,0;3159333000,0;15688471000,0;9065238000,0;6623234000,0;3752126000,0;2871108000,0;0,42217205233065735
WZ08-15;Herstellung von Leder, Lederwaren und Schuhen;2025,0;Q3;53,0;11581,333333333334;4018000,0;108066000,0;694167000,0;516297000,0;177869000,0;117051000,0;60819000,0;0,25623373050000936
WZ08-25;Herstellung von Metallerzeugnissen;2025,0;Q3;3301,6666666666665;491168,3333333333;183070000,0;6204654000,0;27328562000,0;17158894000,0;10169669000,0;5030704000,0;5138965000,0;0,3721260196566508
WZ08-31;Herstellung von Möbeln;2025,0;Q3;394,6666666666667;68012,0;24721000,0;765057000,0;3839207000,0;2530407000,0;1308801000,0;812328000,0;496472000,0;0,34090399397583926
WZ08-10;Herstellung von Nahrungs- und Futtermitteln;2025,0;Q3;2403,0;514560,0;194352000,0;5153726000,0;48578406000,0;36067308000,0;12511098000,0;8674276000,0;3836821000,0;0,2575444323965673
WZ08-17;Herstellung von Papier, Pappe und Waren daraus;2025,0;Q3;589,3333333333334;111915,66666666667;41462000,0;1414787000,0;9677868000,0;5631848000,0;4046018000,0;2445126000,0;1600892000,0;0,41806914498110537
WZ08-13;Herstellung von Textilien;2025,0;Q3;315,6666666666667;42389,0;15384000,0;486844000,0;2492084000,0;1216360000,0;1275725000,0;722367000,0;553358000,0;0,5119109147203705
WZ08-20;Herstellung von chemischen Erzeugnissen;2025,0;Q3;1078,3333333333333;322958,3333333333;120996000,0;5434724000,0;36629443000,0;13612424000,0;23017019000,0;9826489000,0;13190530000,0;0,6283748022048821
WZ08-27;Herstellung von elektrischen Ausrüstungen;2025,0;Q3;1319,3333333333333;386662,6666666667;138392000,0;5794104000,0;26586090000,0;13577573000,0;13008517000,0;5456794000,0;7551723000,0;0,48929786215272725
WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;2025,0;Q3;261,0;129621,66666666667;48034000,0;2137930000,0;15033971000,0;5759765000,0;9274206000,0;3438816000,0;5835389000,0;0,6168833237738719
WZ08-2229;Herstellung von sonstigen Kunststoffwaren;2025,0;Q3;764,3333333333334;113941,0;42864000,0;1329163000,0;5449386000,0;3264742000,0;2184643000,0;1220236000,0;964407000,0;0,4008970918925545
WZ08-32;Herstellung von sonstigen Waren;2025,0;Q3;717,3333333333334;145101,33333333334;53188000,0;1929080000,0;8946607000,0;3475135000,0;5471472000,0;1687820000,0;3783653000,0;0,6115695033882678
WZ08-2221(2/3) + WZ08-2222;IK Kunststoffverpackungen;2025,0;Q3;509,6666666666667;90781,66666666667;34595333,0;1119684667,0;6332476000,0;3420780000,0;2911696333,0;1679849000,0;1231848666,0;0,45980376917338495
WZ08-05;Kohlenbergbau;2025,0;Q3;13,0;7411,0;2628000,0;126692000,0;419423000,0;0,0;0,0;0,0;0,0;0,0
WZ08-19;Kokerei und Mineralölverarbeitung;2025,0;Q3;54,0;18633,333333333332;7602000,0;357194000,0;21434447000,0;17766995000,0;3667453000,0;1595474000,0;2071979000,0;0,17110089194276856
WZ08-28;Maschinenbau;2025,0;Q3;3570,0;930620,6666666666;337520000,0;14645668000,0;65652553000,0;22062809000,0;43589743000,0;15332527000,0;28257217000,0;0,6639458940766553
WZ08-24;Metallerzeugung und -bearbeitung;2025,0;Q3;686,6666666666666;214886,66666666666;72625000,0;3114232000,0;29691618000,0;15615827000,0;14075790000,0;7228417000,0;6847374000,0;0,47406611522484227
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2025,0;Q3;1011,0;176804,66666666666;69612000,0;2711774000,0;11397280000,0;8355644000,0;3041635000,0;1303094000,0;1738543000,0;0,26687376286271813
WZ08-30;Sonstiger Fahrzeugbau;2025,0;Q3;242,66666666666666;155978,33333333334;55897000,0;2968152000,0;15503831000,0;6467207000,0;9036623000,0;4925034000,0;4111589000,0;0,5828638740966668
WZ08-12;Tabakverarbeitung;2025,0;Q3;16,666666666666668;7083,0;2710000,0;129165000,0;1562584000,0;1212646000,0;349938000,0;175319000,0;174620000,0;0,22394828054043814
WZ08-05bis33;Verarbeitendes Gewerbe;2025,0;Q3;25186,0;5931039,666666667;2169293000,0;86466278000,0;554040830000,0;265649242000,0;287972160000,0;116432693000,0;171539471000,0;0,5197670359420984
WZ08-09;Dienstleistungen f.d.Bergbau u.Gewinnung v.Steinen;2025,0;Q4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-07;Erzbergbau;2025,0;Q4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-11;Getränkeherstellung;2025,0;Q4;329,0;56966,333333333336;20824000,0;895050000,0;5326557000,0;4559271000,0;767286000,0;364267000,0;403021000,0;0,14404914844617264
WZ08-06;Gewinnung von Erdöl und Erdgas;2025,0;Q4;12,0;1333,6666666666667;590000,0;39372000,0;281252000,0;281252000,0;0,0;0,0;0,0;0,0
WZ08-08;Gewinnung von Steinen und Erden, sonstiger Bergbau;2025,0;Q4;96,0;11080,666666666666;4237000,0;167689000,0;615806000,0;488553000,0;127252000,0;74520000,0;52733000,0;0,20664300120492493
WZ08-2223;H.v. Baubedarfsartikeln aus Kunststoffen;2025,0;Q4;255,0;33917,666666666664;12925000,0;423335000,0;1961664000,0;1389294000,0;572370000,0;344039000,0;228330000,0;0,2917777968092395
WZ08-26;H.v. DV-Geräten, elektron. u. opt. Erzeugnissen;2025,0;Q4;1142,6666666666667;309375,0;114136000,0;5552617000,0;26477434000,0;8289499000,0;18187935000,0;5893288000,0;12294645000,0;0,6869221163954181
WZ08-18;H.v. Druckerz., Vervielf.v.Ton-,Bild-,Datenträgern;2025,0;Q4;416,6666666666667;55464,333333333336;19524000,0;588051000,0;2571695000,0;1995660000,0;576035000,0;239418000,0;336619000,0;0,2239904032165556
WZ08-16;H.v. Holz-, Flecht-, Korb-u.Korkwaren (ohne Möbel);2025,0;Q4;411,0;64540,666666666664;24313000,0;795153000,0;4790282000,0;3529943000,0;1260339000,0;761265000,0;499073000,0;0,2631032995552245
WZ08-2896;H.v. Maschinen f.d.Verarb.v.Kunststoff u.Kautschuk;2025,0;Q4;117,0;27401,0;9705000,0;467957000,0;2373434000,0;507371000,0;1866062000,0;473938000,0;1392123000,0;0,7862287301858826
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2025,0;Q4;386,3333333333333;74098,66666666667;27036000,0;1120576000,0;5006716000,0;2398795000,0;2607921000,0;1414331000,0;1193590000,0;0,5208845478752939
WZ08-2222;H.v. Verpackungsmitteln aus Kunststoffen;2025,0;Q4;252,0;41089,0;15189000,0;522439000,0;2464968000,0;1436058000,0;1028910000,0;666523000,0;362387000,0;0,41741312666127917
WZ08-23;H.v.Glas,-waren,Keramik,Verarb. v.Steinen u.Erden;2025,0;Q4;945,3333333333334;144741,33333333334;53234000,0;2103968000,0;8554740000,0;5890975000,0;2663767000,0;1446008000,0;1217759000,0;0,3113790717193042
WZ08-14;Herstellung von Bekleidung;2025,0;Q4;94,0;20991,333333333332;6898000,0;274310000,0;1532405000,0;927833000,0;604571000,0;292435000,0;312137000,0;0,3945242935124853
WZ08-22;Herstellung von Gummi- und Kunststoffwaren;2025,0;Q4;1857,6666666666667;316143,0;115743000,0;4366457000,0;18007041000,0;9928577000,0;8078465000,0;4483193000,0;3595271000,0;0,4486281227437645
WZ08-29;Herstellung von Kraftwagen und Kraftwagenteilen;2025,0;Q4;874,0;719372,6666666666;239091000,0;13910027000,0;137926088000,0;47626873000,0;90299216000,0;29448888000,0;60850329000,0;0,6546927945929997
WZ08-2016;Herstellung von Kunststoffen in Primärformen;2025,0;Q4;165,0;42977,333333333336;15293000,0;875167000,0;4715303000,0;1700817000,0;3014486000,0;1571458000,0;1443028000,0;0,6392984713813725
WZ08-222;Herstellung von Kunststoffwaren;2025,0;Q4;1652,0;261624,33333333334;96140000,0;3495703000,0;14645393000,0;8330898000,0;6314495000,0;3623002000,0;2691492000,0;0,43115913652846327
WZ08-15;Herstellung von Leder, Lederwaren und Schuhen;2025,0;Q4;53,0;11407,333333333334;3908000,0;122816000,0;604020000,0;459379000,0;144640000,0;95780000,0;48859000,0;0,2394622694612761
WZ08-25;Herstellung von Metallerzeugnissen;2025,0;Q4;3294,6666666666665;488833,0;175907000,0;6663829000,0;27990216000,0;17366038000,0;10624179000,0;5195944000,0;5428234000,0;0,3795675960485621
WZ08-31;Herstellung von Möbeln;2025,0;Q4;393,3333333333333;67619,0;24339000,0;856878000,0;4066906000,0;2710093000,0;1356813000,0;864840000,0;491973000,0;0,33362290645517745
WZ08-10;Herstellung von Nahrungs- und Futtermitteln;2025,0;Q4;2395,0;511832,3333333333;191684000,0;5806702000,0;48745966000,0;36659271000,0;12086696000,0;8464447000,0;3622248000,0;0,2479527434126549
WZ08-17;Herstellung von Papier, Pappe und Waren daraus;2025,0;Q4;584,6666666666666;110823,0;40037000,0;1577463000,0;9063660000,0;5216408000,0;3847252000,0;2352776000,0;1494476000,0;0,42447002645730314
WZ08-13;Herstellung von Textilien;2025,0;Q4;314,3333333333333;41905,666666666664;14875000,0;533752000,0;2356896000,0;1110031000,0;1246866000,0;705281000,0;541586000,0;0,5290288582949778
WZ08-20;Herstellung von chemischen Erzeugnissen;2025,0;Q4;1076,3333333333333;321443,0;116950000,0;6419224000,0;34554003000,0;12681229000,0;21872773000,0;9268207000,0;12604566000,0;0,6330025786013852
WZ08-27;Herstellung von elektrischen Ausrüstungen;2025,0;Q4;1312,6666666666667;384051,3333333333;133889000,0;6182231000,0;26500392000,0;13487669000,0;13012724000,0;5506226000,0;7506499000,0;0,4910389250091093
WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;2025,0;Q4;260,6666666666667;130269,33333333333;47191000,0;2541558000,0;15716003000,0;5719827000,0;9996177000,0;3606876000,0;6389300000,0;0,6360508457525746
WZ08-2229;Herstellung von sonstigen Kunststoffwaren;2025,0;Q4;758,6666666666666;112519,0;40990000,0;1429354000,0;5212043000,0;3106751000,0;2105293000,0;1198108000,0;907186000,0;0,40392855546280027
WZ08-32;Herstellung von sonstigen Waren;2025,0;Q4;716,0;144900,66666666666;51780000,0;2136629000,0;9302070000,0;3632390000,0;5669681000,0;1882548000,0;3787133000,0;0,6095074537172909
WZ08-2221(2/3) + WZ08-2222;IK Kunststoffverpackungen;2025,0;Q4;509,6666666666667;90488,33333333333;33213000,0;1269489667,0;5802778667,0;3035254666,0;2767523999,0;1609410333,0;1158113667,0;0,47693082190756597
WZ08-05;Kohlenbergbau;2025,0;Q4;13,0;7375,333333333333;2546000,0;159366000,0;497788000,0;0,0;0,0;0,0;0,0;0,0
WZ08-19;Kokerei und Mineralölverarbeitung;2025,0;Q4;54,0;18580,0;7542000,0;421578000,0;20464629000,0;17185072000,0;3279555000,0;1502095000,0;1777462000,0;0,16025479865772305
WZ08-28;Maschinenbau;2025,0;Q4;3559,3333333333335;928236,6666666666;329682000,0;15636638000,0;70151354000,0;23769053000,0;46382301000,0;15912544000,0;30469756000,0;0,6611747080462623
WZ08-24;Metallerzeugung und -bearbeitung;2025,0;Q4;682,0;212802,33333333334;70205000,0;3405455000,0;31563157000,0;16380196000,0;15182961000,0;8326863000,0;6856097000,0;0,48103429577719364
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2025,0;Q4;1004,3333333333334;176939,0;68052000,0;2910475000,0;13717240000,0;9947750000,0;3769491000,0;1431279000,0;2338211000,0;0,2747995223528931
WZ08-30;Sonstiger Fahrzeugbau;2025,0;Q4;242,33333333333334;158361,0;57192000,0;3140960000,0;22212570000,0;8249176000,0;13963394000,0;6344543000,0;7618850000,0;0,6286257736047652
WZ08-12;Tabakverarbeitung;2025,0;Q4;16,0;6969,333333333333;2542000,0;163051000,0;1131061000,0;816244000,0;314817000,0;132914000,0;181904000,0;0,27833777311745345
WZ08-05bis33;Verarbeitendes Gewerbe;2025,0;Q4;25097,666666666668;5900796,666666667;2111964000,0;94062815000,0;573629068000,0;273943393000,0;299187892000,0;121806990000,0;177380900000,0;0,521570312053991
WZ08-09;Dienstleistungen f.d.Bergbau u.Gewinnung v.Steinen;2026,0;Q1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-07;Erzbergbau;2026,0;Q1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-11;Getränkeherstellung;2026,0;Q1;329,6666666666667;57157,666666666664;21747000,0;766544000,0;5294109000,0;4489786000,0;804322000,0;355140000,0;449182000,0;0,15192773703752604
WZ08-06;Gewinnung von Erdöl und Erdgas;2026,0;Q1;12,0;1323,6666666666667;599000,0;32110000,0;315450000,0;315450000,0;0,0;0,0;0,0;0,0
WZ08-08;Gewinnung von Steinen und Erden, sonstiger Bergbau;2026,0;Q1;92,33333333333333;10595,0;4098000,0;144172000,0;707358000,0;547257000,0;160101000,0;97577000,0;62524000,0;0,22633659335159848
WZ08-2223;H.v. Baubedarfsartikeln aus Kunststoffen;2026,0;Q1;251,0;33854,333333333336;13149000,0;382539000,0;1904856000,0;1264762000,0;640095000,0;373058000,0;267037000,0;0,33603327495621715
WZ08-26;H.v. DV-Geräten, elektron. u. opt. Erzeugnissen;2026,0;Q1;1125,3333333333333;307272,6666666667;118752000,0;5300732000,0;25326853000,0;7907074000,0;17419779000,0;5917650000,0;11502129000,0;0,6877987960051728
WZ08-18;H.v. Druckerz., Vervielf.v.Ton-,Bild-,Datenträgern;2026,0;Q1;403,3333333333333;54764,0;19106000,0;525835000,0;2323923000,0;1838041000,0;485883000,0;244681000,0;241204000,0;0,20907878617320796
WZ08-16;H.v. Holz-, Flecht-, Korb-u.Korkwaren (ohne Möbel);2026,0;Q1;402,3333333333333;63053,666666666664;24437000,0;701225000,0;4678835000,0;3437352000,0;1241481000,0;755176000,0;486305000,0;0,2653397694084104
WZ08-2896;H.v. Maschinen f.d.Verarb.v.Kunststoff u.Kautschuk;2026,0;Q1;113,66666666666667;26525,333333333332;10005000,0;417434000,0;1540661000,0;349452000,0;1191208000,0;363676000,0;827532000,0;0,7731798234653827
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2026,0;Q1;387,6666666666667;73315,33333333333;28725000,0;968985000,0;5407481000,0;2639274000,0;2768207000,0;1574560000,0;1193648000,0;0,5119217247365271
WZ08-2222;H.v. Verpackungsmitteln aus Kunststoffen;2026,0;Q1;247,0;41060,0;16244000,0;473710000,0;2760486000,0;1563913000,0;1196573000,0;766265000,0;430308000,0;0,433464614564247
WZ08-23;H.v.Glas,-waren,Keramik,Verarb. v.Steinen u.Erden;2026,0;Q1;919,3333333333334;142723,33333333334;54750000,0;1877767000,0;8243705000,0;5394186000,0;2849519000,0;1560947000,0;1288572000,0;0,345659991472281
WZ08-14;Herstellung von Bekleidung;2026,0;Q1;87,66666666666667;20440,0;6910000,0;266375000,0;1664191000,0;986438000,0;677752000,0;348400000,0;329353000,0;0,40725613826778295
WZ08-22;Herstellung von Gummi- und Kunststoffwaren;2026,0;Q1;1825,6666666666667;313297,6666666667;122138000,0;3902121000,0;19366154000,0;10616717000,0;8749436000,0;5006704000,0;3742732000,0;0,45179006631879515
WZ08-29;Herstellung von Kraftwagen und Kraftwagenteilen;2026,0;Q1;862,6666666666666;711353,0;259881000,0;13827130000,0;132138974000,0;40398947000,0;91740028000,0;30647601000,0;61092426000,0;0,6942692622995544
WZ08-2016;Herstellung von Kunststoffen in Primärformen;2026,0;Q1;165,66666666666666;42406,333333333336;16190000,0;755522000,0;5494612000,0;2127310000,0;3367302000,0;1849229000,0;1518073000,0;0,6128370847659489
WZ08-222;Herstellung von Kunststoffwaren;2026,0;Q1;1631,6666666666667;260805,66666666666;101341000,0;3140714000,0;15703770000,0;8809978000,0;6893794000,0;4066840000,0;2826954000,0;0,43898974577442235
WZ08-15;Herstellung von Leder, Lederwaren und Schuhen;2026,0;Q1;51,666666666666664;11292,333333333334;4122000,0;108321000,0;742708000,0;550242000,0;192466000,0;142615000,0;49852000,0;0,25914087366771327
WZ08-25;Herstellung von Metallerzeugnissen;2026,0;Q1;3171,3333333333335;475483,3333333333;181981000,0;6045525000,0;26726967000,0;16685740000,0;10041225000,0;5226422000,0;4814803000,0;0,3756963893433924
WZ08-31;Herstellung von Möbeln;2026,0;Q1;374,0;65454,0;24788000,0;740817000,0;3807285000,0;2502804000,0;1304481000,0;846301000,0;458180000,0;0,3426276204697048
WZ08-10;Herstellung von Nahrungs- und Futtermitteln;2026,0;Q1;2388,3333333333335;501380,0;189503000,0;5180949000,0;46266271000,0;34537207000,0;11729063000,0;8146127000,0;3582937000,0;0,2535121752085877
WZ08-17;Herstellung von Papier, Pappe und Waren daraus;2026,0;Q1;568,6666666666666;108640,33333333333;41660000,0;1406210000,0;9379281000,0;5354549000,0;4024732000,0;2448389000,0;1576344000,0;0,4291087984249539
WZ08-13;Herstellung von Textilien;2026,0;Q1;308,6666666666667;41205,333333333336;15633000,0;476343000,0;2379270000,0;1065599000,0;1313670000,0;761923000,0;551747000,0;0,5521315361434389
WZ08-20;Herstellung von chemischen Erzeugnissen;2026,0;Q1;1073,0;314844,3333333333;122183000,0;5642899000,0;38952658000,0;13998636000,0;24954022000,0;10636526000,0;14317496000,0;0,6406243702291124
WZ08-27;Herstellung von elektrischen Ausrüstungen;2026,0;Q1;1289,0;378569,6666666667;141146000,0;5898376000,0;26974409000,0;13685882000,0;13288526000,0;5582770000,0;7705756000,0;0,4926345559600583
WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;2026,0;Q1;259,6666666666667;130274,0;49654000,0;2386973000,0;15220179000,0;5858068000,0;9362110000,0;3189329000,0;6172781000,0;0,6151116882396718
WZ08-2229;Herstellung von sonstigen Kunststoffwaren;2026,0;Q1;746,0;112576,0;43222000,0;1315480000,0;5630947000,0;3342028000,0;2288918000,0;1352958000,0;935962000,0;0,4064889973214097
WZ08-32;Herstellung von sonstigen Waren;2026,0;Q1;708,6666666666666;143641,33333333334;53757000,0;1930088000,0;8699398000,0;3320452000,0;5378947000,0;1724602000,0;3654344000,0;0,6183125545008976
